state_key,fy_end,branches,credit_accounts,deposits_rs_crore,credit_rs_crore,nsdp_pc_rs,deposit_accounts,pop_18plus_000,pop_total_000,branches_per_lakh_adults,deposit_accts_per_adult,credit_accts_per_adult,deposits_per_capita,credit_per_capita,norm_deposit_accts_per_adult,norm_credit_accts_per_adult,norm_deposits_per_capita,norm_credit_per_capita,Access,Usage,AUG,ln_nsdp_pc
BIHAR,2021,7584.0,13722593.0,397492.0,163964.0,42128.0,142163767.0,73449.0,123083.0,10.325532001797166,1.9355439420550313,0.18683158382006562,32294.6304526214,13321.417255023032,0.19877044183491632,0.16593313508379082,0.023996820573546098,0.013168942343764192,0.18235178845935357,0.018582881458655144,0.16376890700069843,10.64846788173609
BIHAR,2022,7640.0,14316914.0,442417.0,195592.0,47296.0,153926494.0,75318.8,124919.0,10.143549817575426,2.0436663090755562,0.190084202085004,35416.309768730134,15657.506063929426,0.21307949615538668,0.16992927160931898,0.027906007170483933,0.016435168919838553,0.19150438388235283,0.02217058804516124,0.1693337958371916,10.764181004307874
BIHAR,2023,7832.0,16096444.0,478429.0,231859.0,54637.0,158631066.0,77212.0,126756.0,10.143501010205668,2.054487204061545,0.20847075584106098,37744.09100949857,18291.757392155007,0.21451154743596237,0.19251882041533527,0.030821018709323984,0.02011827448650468,0.20351518392564882,0.02546964659791433,0.17804553732773448,10.908466587905721
CHANDIGARH,2012,363.0,271135.0,39384.0,45486.0,158967.0,2593000.0,682.1,1072.0,53.21800322533353,3.801495381908811,0.39750036651517373,367388.05970149254,424309.70149253734,0.4457128761155045,0.42475884063655067,0.4436244022991752,0.5877964356624746,0.4352358583760276,0.5157104189808249,-0.08047456060479735,11.976451912491664
CHANDIGARH,2013,383.0,293881.0,45392.0,57852.0,180457.0,2899000.0,699.0,1088.0,54.79256080114449,4.147353361945637,0.42043061516452074,417205.8823529412,531727.9411764706,0.4914841698809808,0.45293073069658313,0.5060097868557245,0.7379843514100077,0.47220745028878197,0.6219970691328661,-0.14978961884408415,12.103247801227663
CHANDIGARH,2014,408.0,309567.0,48262.0,57897.0,203356.0,3173000.0,716.1,1104.0,56.9752827817344,4.430945398687334,0.4322957687473816,437155.7971014493,524429.3478260869,0.5290151079321193,0.4675081479498093,0.5309924745208159,0.7277797481097837,0.4982616279409643,0.6293861113152999,-0.13112448337433558,12.222713416678298
CHANDIGARH,2015,439.0,321737.0,55433.0,58699.0,212594.0,3477000.0,733.4,1120.0,59.85819470957186,4.740932642487047,0.43869239160076356,494937.5,524098.21428571426,0.5700392219282635,0.4753669792488802,0.6033507905572061,0.727316770347264,0.5227031005885718,0.665333780452235,-0.14263067986366318,12.267139522478566
CHANDIGARH,2016,433.0,352283.0,55681.0,54458.0,230009.0,3884000.0,750.9,1136.0,57.6641363696897,5.172459715008657,0.46914768943933943,490149.6478873239,479383.8028169014,0.6271480745331377,0.5127840747010195,0.5973551050906014,0.6647988564237215,0.5699660746170786,0.6310769807571615,-0.061110906140082855,12.34587371757454
CHANDIGARH,2017,446.0,343967.0,59618.0,60025.0,252236.0,4187000.0,767.7,1151.0,58.09561026442621,5.45395336720073,0.448048716946724,517966.98523023457,521503.0408340573,0.6644013096507091,0.4868620734819643,0.6321899331724801,0.7236883019153243,0.5756316915663366,0.6779391175439022,-0.10230742597756559,12.438120436180105
CHANDIGARH,2018,442.0,388232.0,61928.0,69673.0,280512.0,4254424.0,783.9,1165.0,56.38474295190713,5.4272534762087,0.49525704809286897,531570.8154506438,598051.5021459227,0.6608678114386042,0.5448617897216169,0.6492256070452633,0.8307153197843326,0.6028648005801105,0.7399704634147979,-0.1371056628346874,12.54437178377848
CHANDIGARH,2019,442.0,573780.0,68300.0,77956.0,307812.0,4185926.0,800.3,1179.0,55.229289016618765,5.230446082718981,0.7169561414469574,579304.4953350297,661204.4105173877,0.6348220656626169,0.8172392322818883,0.7090010813111994,0.9190132076440971,0.7260306489722526,0.8140071444776482,-0.08797649550539566,12.637244485981743
CHANDIGARH,2020,454.0,689948.0,72552.0,78002.0,330703.0,4354455.0,816.9,1193.0,55.57595788958257,5.330462724935733,0.8445929734361611,608147.5272422464,653830.6789606035,0.6480583978468621,0.9740526560435657,0.7451203563324696,0.9087035490884016,0.811055526945214,0.8269119527104356,-0.015856425765221616,12.7089759705949
CHANDIGARH,2021,442.0,722264.0,81320.0,80793.0,290417.0,4275328.0,834.3,1208.0,52.97854488793,5.124449238882896,0.8657125734148388,673178.8079470198,668816.2251655629,0.6207943058378524,1.0,0.8265571040473804,0.9296557445207927,0.8103971529189262,0.8781064242840866,-0.06770927136516036,12.579073100164287
CHANDIGARH,2022,438.0,688165.0,89738.0,82007.0,337406.0,4526153.0,847.9,1219.0,51.65703502771554,5.338074065337894,0.8116110390376223,736160.787530763,672739.9507793273,0.6490656925100047,0.9335313584313264,0.9054275726335922,0.9351417418116664,0.7912985254706655,0.9202846572226293,-0.12898613175196383,12.729042231982717
CHANDIGARH,2023,449.0,719278.0,99918.0,77839.0,408512.0,6633819.0,862.4,1231.0,52.06400742115027,7.6922762059369205,0.8340422077922078,811681.5597075549,632323.314378554,0.9606238579431048,0.9610900835779992,1.0,0.8786328062675854,0.960856970760552,0.9393164031337927,0.021540567626759266,12.92027656861573
CHHATTISGARH,2012,1597.0,1085975.0,68292.0,36634.0,55177.0,12661000.0,16131.9,25950.0,9.89963984403573,0.784842455011499,0.06731848077411837,26316.763005780347,14117.148362235068,0.04648511421508834,0.019100449087616996,0.016510914131819824,0.014281501969013084,0.032792781651352666,0.015396208050416454,0.017396573600936212,10.918301478768845
CHHATTISGARH,2013,1818.0,1406657.0,82869.0,44597.0,60849.0,14593000.0,16513.5,26356.0,11.009174311926605,0.8837012141581131,0.08518224482998758,31442.17635453028,16921.00470481105,0.05956821065169028,0.04104770333401343,0.022929317541583005,0.018201742529517943,0.05030795699285186,0.020565530035550474,0.029742426957301383,11.016150664426897
CHHATTISGARH,2014,2062.0,1267642.0,88500.0,52617.0,69880.0,17369000.0,16898.3,26761.0,12.202410893403478,1.027854872975388,0.07501594834983401,33070.51306005007,19661.821307126043,0.07864569287254634,0.028557486104522658,0.02496843539448746,0.022033843429319726,0.0536015894885345,0.023501139411903592,0.03010045007663091,11.154534764247993
CHHATTISGARH,2015,2253.0,1302035.0,99166.0,61062.0,72936.0,24701000.0,17287.2,27166.0,13.032764126058586,1.4288606599102225,0.07531786524133463,36503.71788264743,22477.361407641907,0.13171531894708705,0.028928418387233187,0.0292677361611561,0.0259704197560618,0.08032186866716012,0.02761907795860895,0.052702790708551175,11.197337623264739
